API or Message Name,Windows NT,Win95,Win32s,Subsystem,Import Library,Platform Notes,History,Unicode,Status as of 10/28
InvalidateRgn,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
InvertRect,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
IsCharAlpha,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
IsCharAlphaNumeric,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
IsCharLower,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
IsCharUpper,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
IsChild,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
IsClipboardFormatAvailable,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
IsDialogMessage,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
IsDlgButtonChecked,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
IsIconic,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
IsMenu,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
IsRectEmpty,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
IsWindow,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
IsWindowEnabled,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
IsWindowUnicode,Yes,Yes,Yes,USER,user32.lib,,New,No,available
IsWindowVisible,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
IsZoomed,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
keybd_event,Yes,,No,USER,user32.lib,,New,No,
KillTimer,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
LoadAccelerators,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
LoadBitmap,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
LoadCursor,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
LoadCursorEx,No,Yes,No,USER,user32.lib,,New,No,available
LoadCursorFromFile,New,No,New,USER,user32.lib,,New,No,
LoadIcon,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
LoadIconEx,No,Yes,No,USER,user32.lib,,New,No,available
LoadImage,No,Yes,No,USER,user32.lib,,,No,available
LoadKeyboardLayout,Yes,Yes,No,USER,user32.lib,"""Chicago: Only 1 keybrd loaded at once""",New,Yes,available
LoadMenu,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
LoadMenuIndirect,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
LoadString,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
LockWindowUpdate,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
LookupIconIDFromDirectory,Yes,Yes,No,USER,user32.lib,,New,No,available
LookupIconIdFromDirectoryEx,No,Yes,No,USER,user32.lib,,New,No,available
MapDialogRect,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
MapVirtualKey,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
MapWindowPoints,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
MenuItemFromPoint,No,Yes,No,USER,user32.lib,,New,No,available
MessageBeep,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
MessageBox,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
MessageBoxEx,Yes,Yes,No,USER,user32.lib,,New,Yes,available
ModifyMenu,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
mouse_event,Yes,Yes,Yes,USER,user32.lib,,New,Yes,available
MoveWindow,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
MsgWaitForMultipleObjects,Yes,Yes,No,USER,user32.lib,,New,No,available
OemKeyScan,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
OemToChar,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
OemToCharBuff,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
OffsetRect,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
OpenClipboard,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
OpenIcon,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
PackDDElParam,Yes,Yes,Yes,USER,user32.lib,,New,No,available
PaintDesktop,No,Yes,No,USER,user32.lib,,New,No,available
PeekMessage,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
PostMessage,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
PostQuitMessage,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
PostThreadMessage,Yes,Yes,Yes,USER,user32.lib,,New,Yes,available
PtInRect,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
RedrawWindow,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
RegisterClass,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
RegisterClipboardFormat,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
RegisterHotKey,Yes,Yes,No,USER,user32.lib,,New,No,available
RegisterWindowMessage,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
ReleaseCapture,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
ReleaseDC,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
RemoveMenu,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
RemoveProp,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
ReplyMessage,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
ResetDisplay,No,Yes,No,USER,user32.lib,,New,No,available
ReuseDDElParam,Yes,Yes,Yes,USER,user32.lib,,New,No,available
ScreenToClient,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
ScrollDC,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
ScrollWindow,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
ScrollWindowEx,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SelectObject,New,Yes,New,USER,user32.lib, ,New,No,available
SendDlgItemMessage,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
SendMessage,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
SendMessageCallback,Yes,Yes,No,USER,user32.lib,"""Chicago: wParam is 16-bits""",New,Yes,available
SendMessageTimeout,Yes,Yes,No,USER,user32.lib,"""Chicago: wParam is 16-bits""",New,Yes,available
SendNotifyMessage,Yes,Yes,No,USER,user32.lib,"""Chicago: wParam is 16-bits""",Widened,Yes,available
SetActiveWindow,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetCapture,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetCaretBlinkTime,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetCaretPos,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetClassLong,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
SetClassWord,Yes,Yes,Yes,USER,user32.lib,,Changed,No,available
SetClipboardData,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetClipboardViewer,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetCursor,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetCursorPos,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetDebugErrorLevel,Yes,Yes,No,USER,user32.lib,,New,No,available
SetDeskWallpaper,Yes,Yes,No,USER,user32.lib,,New,No,available
SetDlgItemInt,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetDlgItemText,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
SetDoubleClickTime,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetFocus,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetForegroundWindow,Yes,Yes,No,USER,user32.lib,,New,No,available
SetKeyboardState,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetLastErrorEx,Yes,Yes,Yes,USER,user32.lib,,New,No,available
SetMenu,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetMenuContextHelpID,No,Yes,No,USER,user32.lib,,New,No,available
SetMenuDefaultItem,No,Yes,No,USER,user32.lib,,New,No,available
SetMenuItemBitmaps,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetMenuItemInfo,No,Yes,No,USER,user32.lib,,New,No,available
SetMessageQueue,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetParent,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetProp,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
SetRect,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetRectEmpty,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetScrollInfo,No,Yes,No,USER,user32.lib,,New,No,available
SetScrollPos,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetScrollRange,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetShellWindow,No,Yes,No,USER,user32.lib,,New,No,available
SetSysColors,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetSystemCursor,New,No,New,USER,user32.lib,,New,No,
SetThreadDesktop,Yes,Yes,No,USER,user32.lib,"""Chicago: NOP; only one desktop""",New,No,available
SetTimer,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetUserObjectSecurity,Yes,No,No,USER,user32.lib,,New,No,
SetWindowContextHelpID,No,Yes,No,USER,user32.lib,,New,No,available
SetWindowLong,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
SetWindowPlacement,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetWindowPos,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SetWindowsHook,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
SetWindowsHookEx,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
SetWindowText,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
SetWindowWord,Yes,Yes,Yes,USER,user32.lib,,Changed,No,available
ShowCaret,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
ShowCursor,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
ShowOwnedPopups,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
ShowScrollBar,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
ShowWindow,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SubtractRect,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SwapMouseButton,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
SystemParametersInfo,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
TabbedTextOut,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
TileChildWindows,No,Yes,No,USER,user32.lib,,New,No,available
TileWindows,No,Yes,No,USER,user32.lib,,New,No,available
ToAscii,Yes,Yes,Yes,USER,user32.lib,,New,No,available
ToUnicode,Yes,No,No,USER,user32.lib,,New,No,
TrackPopupMenu,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
TrackPopupMenuEx,No,Yes,No,USER,user32.lib,,New,No,available
TranslateAccelerator,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
TranslateMDISysAccel,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
TranslateMessage,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
UnhookWindowsHook,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
UnhookWindowsHookEx,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
UnionRect,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
UnloadKeyboardLayout,Yes,Yes,No,USER,user32.lib,"""Chicago: Only 1 keybrd loaded at once""",New,No,available
UnpackDDElParam,Yes,Yes,Yes,USER,user32.lib,,New,No,available
UnregisterClass,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
UnregisterHotKey,Yes,Yes,No,USER,user32.lib,,New,No,available
UpdateWindow,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
ValidateRect,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
ValidateRgn,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
VkKeyScan,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
WaitForInputIdle,Yes,Yes,No,USER,user32.lib,,New,No,available
WaitMessage,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
WindowFromDC,Yes,Yes,No,USER,user32.lib,,New,No,available
WindowFromPoint,Yes,Yes,Yes,USER,user32.lib,,Widened,No,available
WinHelp,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
wsprintf,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
wvsprintf,Yes,Yes,Yes,USER,user32.lib,,Widened,Yes,available
GetFileVersionInfo,Yes,Yes,Yes,Versioning,version.lib,,Widened,Yes,available
GetFileVersionInfoSize,Yes,Yes,Yes,Versioning,version.lib,,Widened,Yes,available
VerFindFile,Yes,Yes,Yes,Versioning,version.lib,,Widened,Yes,available
VerInstallFile,Yes,Yes,Yes,Versioning,version.lib,,Widened,Yes,available
VerQueryValue,Yes,Yes,Yes,Versioning,version.lib,,Widened,Yes,available
ICCompress,New,Yes,No,mm,vfw32.lib,,New,No,available
ICDecompress,New,Yes,No,mm,vfw32.lib,,New,No,available
ICDrawBegin,New,Yes,No,mm,vfw32.lib,,New,No,available
ICGetDisplayFormat,New,Yes,No,mm,vfw32.lib,,New,No,available
ICGetInfo,New,Yes,No,mm,vfw32.lib,,New,No,available
auxGetDevCaps,Yes,Yes,No,mm,winmm.lib,,Widened,Yes,available
auxGetNumDevs,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
auxGetVolume,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
auxOutMessage,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
auxSetVolume,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
DefDriverProc,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
DriverCallback,Yes,Yes,No,mm,winmm.lib,,New,No,available
DrvClose,Yes,Yes,No,mm,winmm.lib,,New,No,available
DrvGetModuleHandle,Yes,Yes,No,mm,winmm.lib,,New,No,available
DrvOpen,Yes,Yes,No,mm,winmm.lib,,New,No,available
DrvSendMessage,Yes,Yes,No,mm,winmm.lib,,New,No,available
joyGetDevCaps,Yes,Yes,No,mm,winmm.lib,,Widened,Yes,available
joyGetNumDevs,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
joyGetPos,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
joyGetThreshold,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
joyReleaseCapture,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
joySetCalibration,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
joySetCapture,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
joySetThreshold,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
mciDriverNotify,Yes,Yes,No,mm,winmm.lib,,New,No,available
mciDriverYield,Yes,Yes,No,mm,winmm.lib,,New,No,available
mciEatCommandEntry,Yes,Yes,No,mm,winmm.lib,,New,No,available
mciExecute,Yes,Yes,No,mm,winmm.lib,,New,No,available
mciFreeCommandResource,Yes,Yes,No,mm,winmm.lib,,New,No,available
mciGetCreatorTask,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
mciGetDeviceID,Yes,Yes,No,mm,winmm.lib,,Widened,Yes,available
mciGetDeviceIDFromElementID,Yes,Yes,No,mm,winmm.lib,,New,Yes,available
mciGetDriverData,Yes,Yes,No,mm,winmm.lib,,New,No,available
mciGetErrorString,Yes,Yes,No,mm,winmm.lib,,Widened,Yes,available
mciGetParamSize,Yes,Yes,No,mm,winmm.lib,,New,No,available
mciGetYieldProc,Yes,Yes,No,mm,winmm.lib,,New,No,available
mciLoadCommandResource,Yes,Yes,No,mm,winmm.lib,,New,No,available
mciSendCommand,Yes,Yes,No,mm,winmm.lib,,Widened,Yes,available
mciSendString,Yes,Yes,No,mm,winmm.lib,,Widened,Yes,available
mciSetDriverData,Yes,Yes,No,mm,winmm.lib,,New,No,available
mciSetYieldProc,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
mciSoundInit,Yes,Yes,No,mm,winmm.lib,,New,No,available
mciUnlockCommandTable,Yes,Yes,No,mm,winmm.lib,,New,No,available
midiInAddBuffer,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiInClose,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiInGetDevCaps,Yes,Yes,No,mm,winmm.lib,,Widened,Yes,available
midiInGetErrorText,Yes,Yes,No,mm,winmm.lib,,Widened,Yes,available
midiInGetID,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiInGetNumDevs,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiInMessage,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiInOpen,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiInPrepareHeader,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiInReset,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiInStart,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiInStop,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiInUnprepareHeader,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiOutCacheDrumPatches,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiOutCachePatches,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiOutClose,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiOutGetDevCaps,Yes,Yes,No,mm,winmm.lib,,Widened,Yes,available
midiOutGetErrorText,Yes,Yes,No,mm,winmm.lib,,Widened,Yes,available
midiOutGetID,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiOutGetNumDevs,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiOutGetVolume,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiOutLongMsg,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiOutMessage,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiOutOpen,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiOutPrepareHeader,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiOutReset,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiOutSetVolume,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiOutShortMsg,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
midiOutUnprepareHeader,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
mmDrvInstall,Yes,Yes,No,mm,winmm.lib,,New,No,available
mmGetCurrentTask,Yes,Yes,No,mm,winmm.lib,,New,No,available
mmioAdvance,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
mmioAscend,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
mmioClose,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
mmioCreateChunk,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
mmioDescend,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
mmioFlush,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
mmioGetInfo,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
mmioInstallIOProc,Yes,Yes,No,mm,winmm.lib,,Widened,Yes,available
mmioOpen,Yes,Yes,No,mm,winmm.lib,,Widened,Yes,available
mmioRead,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
mmioRename,Yes,Yes,No,mm,winmm.lib,,Widened,Yes,available
mmioSeek,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
mmioSendMessage,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
mmioSetBuffer,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
mmioSetInfo,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
mmioStringToFOURCC,Yes,Yes,No,mm,winmm.lib,,Widened,Yes,available
mmioWrite,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
mmsystemGetVersion,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
mmTaskBlock,Yes,Yes,No,mm,winmm.lib,,New,No,available
mmTaskCreate,Yes,Yes,No,mm,winmm.lib,,New,No,available
mmTaskSignal,Yes,Yes,No,mm,winmm.lib,,New,No,available
mmTaskYield,Yes,Yes,No,mm,winmm.lib,,New,No,available
PlaySound,Yes,Yes,No,mm,winmm.lib,,New,Yes,available
sndPlaySound,Yes,Yes,Yes,mm,winmm.lib,,Widened,Yes,available
timeBeginPeriod,Yes,Yes,Yes,mm,winmm.lib,,Widened,No,available
timeEndPeriod,Yes,Yes,Yes,mm,winmm.lib,,Widened,No,available
timeGetDevCaps,Yes,Yes,Yes,mm,winmm.lib,,Widened,No,available
timeGetSystemTime,Yes,Yes,Yes,mm,winmm.lib,,Widened,No,available
timeGetTime,Yes,Yes,Yes,mm,winmm.lib,,Widened,No,available
timeKillEvent,Yes,Yes,Yes,mm,winmm.lib,,Widened,No,available
timeSetEvent,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveInAddBuffer,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveInClose,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveInGetDevCaps,Yes,Yes,No,mm,winmm.lib,,Widened,Yes,available
waveInGetErrorText,Yes,Yes,No,mm,winmm.lib,,Widened,Yes,available
waveInGetID,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveInGetNumDevs,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveInGetPosition,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveInMessage,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveInOpen,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveInPrepareHeader,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveInReset,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveInStart,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveInStop,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveInUnprepareHeader,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveOutBreakLoop,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveOutClose,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveOutGetDevCaps,Yes,Yes,No,mm,winmm.lib,,Widened,Yes,available
waveOutGetErrorText,Yes,Yes,No,mm,winmm.lib,,Widened,Yes,available
waveOutGetID,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveOutGetNumDevs,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveOutGetPitch,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveOutGetPlaybackRate,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveOutGetPosition,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveOutGetVolume,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveOutMessage,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveOutOpen,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveOutPause,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveOutPrepareHeader,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveOutReset,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveOutRestart,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveOutSetPitch,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveOutSetPlaybackRate,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveOutSetVolume,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveOutUnprepareHeader,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
waveOutWrite,Yes,Yes,No,mm,winmm.lib,,Widened,No,available
winmmDbgOut,Yes,Yes,No,mm,winmm.lib,,New,No,available
winmmSetDebugLevel,Yes,Yes,No,mm,winmm.lib,,New,No,available
DeviceCapabilities,No,No,No,GDI/Print,winspool.lib,,Dropped,No,
DeviceMode,Yes,Yes,No,GDI/Print,winspool.lib,,Widened,No,available
ExtDeviceMode,No,No,No,GDI/Print,winspool.lib,,Dropped,No,
FindClosePrinterChangeNotification,New,No,No,GDI/Printing,winspool.lib,,New,No,
FindFirstPrinterChangeNotification,New,No,No,GDI/Printing,winspool.lib,,New,No,
FindNextPrinterChangeNotification,New,No,No,GDI/Printing,winspool.lib,,New,No,
PrinterMessageBox,Yes,No,No,GDI/Printing,winspool.lib,,New,Yes,
ResetPrinter,Yes,No,No,GDI/Printing,winspool.lib,,New,Yes,
AddForm,Yes,No,No,GDI/PrintSubSys,winspool.lib,,New,Yes,
AddJob,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available
AddMonitor,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available
AddPort,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available
AddPrinter,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available
AddPrinterDriver,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available
AddPrintProcessor,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available
AddPrintProvidor,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available
AdvancedDocumentProperties,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available
ClosePrinter,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,No,available
ConfigurePort,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available
DeleteForm,Yes,No,No,GDI/PrintSubSys,winspool.lib,,New,Yes,
DeleteMonitor,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available
DeletePort,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available
DeletePrinter,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,No,available
DeletePrinterDriver,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available
DeletePrintProcessor,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available
DeletePrintProvidor,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available
DocumentProperties,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available
EndDocPrinter,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,No,available
EndPagePrinter,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,No,available
EnumForms,Yes,No,No,GDI/PrintSubSys,winspool.lib,,New,Yes,
EnumJobs,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available
EnumMonitors,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available
EnumPorts,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available
EnumPrinterDrivers,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available
EnumPrinters,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available
EnumPrintProcessorDatatypes,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available
EnumPrintProcessors,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available
GetForm,Yes,No,No,GDI/PrintSubSys,winspool.lib,,New,Yes,
GetJob,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available,,,,,,,,,,,,,,,,,,,,,,
GetPrinter,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available,,,,,,,,,,,,,,,,,,,,,,
GetPrinterData,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available,,,,,,,,,,,,,,,,,,,,,,
GetPrinterDriver,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available,,,,,,,,,,,,,,,,,,,,,,
GetPrinterDriverDirectory,Yes,Yes,No,GDI/PrintSubSys,winspool.lib,,New,Yes,available,,,,,,,,,,,,,,Available,,,,,,,,Available
