OleGetLinkUpdateOptions,widened,,Y,olecli32.lib
OleIsDcMeta,widened,,Y,olecli32.lib
OleLoadFromStream,widened,,Y,olecli32.lib
OleLockServer,widened,,Y,olecli32.lib
OleMarkForCopy,widened,,Y,macro
OleObjectConvert,widened,,Y,olecli32.lib
OleQueryBounds,widened,,Y,olecli32.lib
OleQueryClientVersion,widened,,Y,olecli32.lib
OleQueryCreateFromClip,widened,,Y,olecli32.lib
OleQueryLinkFromClip,widened,,Y,olecli32.lib
OleQueryName,widened,,Y,olecli32.lib
OleQueryOpen,widened,,Y,olecli32.lib
OleQueryOutOfDate,widened,,Y,olecli32.lib
OleQueryProtocol,widened,,Y,olecli32.lib
OleQueryReleaseError,widened,,Y,olecli32.lib
OleQueryReleaseMethod,widened,,Y,olecli32.lib
OleQueryReleaseStatus,widened,,Y,olecli32.lib
OleQueryServerVersion,widened,,Y,olesvr32.lib
OleQuerySize,widened,,Y,olecli32.lib
OleQueryType,widened,,Y,olecli32.lib
OleReconnect,widened,,Y,olecli32.lib
OleRegisterClientDoc,widened,,Y,olecli32.lib
OleRegisterServer,widened,,Y,olesvr32.lib
OleRegisterServerDoc,widened,,Y,olesvr32.lib
OleRelease,widened,,Y,olecli32.lib
OleRename,widened,,Y,olecli32.lib
OleRenameClientDoc,widened,,Y,olecli32.lib
OleRenameServerDoc,widened,,Y,olesvr32.lib
OleRequestData,widened,,Y,olecli32.lib
OleRevertClientDoc,widened,,Y,olecli32.lib
OleRevertServerDoc,widened,,Y,olesvr32.lib
OleRevokeClientDoc,widened,,Y,olecli32.lib
OleRevokeObject,widened,,Y,olesvr32.lib
OleRevokeServer,widened,,Y,olesvr32.lib
OleRevokeServerDoc,widened,,Y,olesvr32.lib
OleSavedClientDoc,widened,,Y,olecli32.lib
OleSavedServerDoc,widened,,Y,olesvr32.lib
OleSaveToStream,widened,,Y,olecli32.lib
OleSetBounds,widened,,Y,olecli32.lib
OleSetColorScheme,widened,,Y,olecli32.lib
OleSetData,widened,,Y,olecli32.lib
OleSetFileFormat,widened,,N,macro
OleSetHostNames,widened,,Y,olecli32.lib
OleSetLinkUpdateOptions,widened,,Y,olecli32.lib
OleSetTargetDevice,widened,,Y,olecli32.lib
OleUnblockServer,widened,,Y,olesvr32.lib
OleUnlockServer,widened,,Y,olecli32.lib
OleUpdate,widened,,Y,olecli32.lib
OpenBackupEventLog,new,Ansi and Unicode,N,advapi32.lib
OpenClipboard,widened,,Y,user32.lib
OpenComm,dropped,,N,
OpenDesktop,new,,N,macro
OpenDriver,dropped,,N,
OpenEvent,new,Ansi and Unicode,N,kernel32.lib
OpenEventLog,new,Ansi and Unicode,N,advapi32.lib
OpenFile,widened,,Y,kernel32.lib
OpenFileMapping,new,Ansi and Unicode,Y,kernel32.lib
OpenIcon,widened,,Y,user32.lib
OpenMutex,new,Ansi and Unicode,N,kernel32.lib
OpenPrinter,new,Ansi and Unicode,N,winspool.lib
OpenProcess,new,,N,kernel32.lib
OpenProcessToken,new,,N,advapi32.lib
OpenProfileUserMapping,new,,N,kernel32.lib
OpenSCManager,new,Ansi and Unicode,N,advapi32.lib
OpenSemaphore,new,Ansi and Unicode,N,kernel32.lib
OpenService,new,Ansi and Unicode,N,advapi32.lib
OpenSound,dropped,,N,
OpenSpooler,new,,N,macro
OpenThreadToken,new,,N,advapi32.lib
OpenWindowStation,new,,N,macro
OutputDebugString,widened,Ansi and Unicode,Y,kernel32.lib
PackDDElParam,new,,Y,user32.lib
PaintRgn,widened,,Y,gdi32.lib
PatBlt,widened,,Y,gdi32.lib
PathToRegion,new,,N,gdi32.lib
PeekConsoleInput,new,Ansi and Unicode,N,kernel32.lib
PeekMessage,widened,Ansi and Unicode,Y,user32.lib
PeekNamedPipe,new,,N,kernel32.lib
Pie,widened,,Y,gdi32.lib
PlayEnhMetaFile,new,,N,gdi32.lib
PlayEnhMetaFileRecord,new,,N,gdi32.lib
PlayMetaFile,widened,,Y,gdi32.lib
PlayMetaFileRecord,widened,,Y,gdi32.lib
PlaySound,new,Ansi and Unicode,Y,winmm.lib
PlgBlt,new,,N,gdi32.lib
PolyBezier,new,,N,gdi32.lib
PolyBezierTo,new,,N,gdi32.lib
PolyDraw,new,,N,gdi32.lib
Polygon,widened,,Y,gdi32.lib
Polyline,widened,,Y,gdi32.lib
PolylineTo,new,,N,gdi32.lib
PolyPolygon,widened,,Y,gdi32.lib
PolyPolyline,new,,N,gdi32.lib
PolyTextOut,new,Ansi and Unicode,N,gdi32.lib
PostAppMessage,widened,,Y,macro
PostMessage,widened,Ansi and Unicode,Y,user32.lib
PostQuitMessage,widened,,Y,user32.lib
PostThreadMessage,new,Ansi and Unicode,Y,user32.lib
PrepareTape,new,,N,kernel32.lib
PrintDlg,new,Ansi and Unicode,Y,comdlg32.lib
PrinterProperties,new,,N,winspool.lib
PrivilegeCheck,new,,N,advapi32.lib
PrivilegedServiceAuditAlarm,new,Ansi and Unicode,N,advapi32.lib
ProfClear,dropped,,N,
ProfFinish,dropped,,N,
ProfFlush,dropped,,N,
ProfInsChk,dropped,,N,
ProfSampRate,dropped,,N,
ProfSetup,dropped,,N,
ProfStart,dropped,,N,
ProfStop,dropped,,N,
PtInRect,widened,,Y,user32.lib
PtInRegion,widened,,Y,gdi32.lib
PtVisible,widened,,Y,gdi32.lib
PulseEvent,new,,N,kernel32.lib
PurgeComm,new,,N,kernel32.lib
QueryDosDevice,new,Ansi and Unicode,N,kernel32.lib
QueryPerformanceCounter,new,,Y,kernel32.lib
QueryPerformanceFrequency,new,,Y,kernel32.lib
QuerySendMessage,widened,,N,user32.lib
QueryServiceConfig,new,Ansi and Unicode,N,advapi32.lib
QueryServiceLockStatus,new,Ansi and Unicode,N,advapi32.lib
QueryServiceObjectSecurity,new,,N,advapi32.lib
QueryServiceStatus,new,,N,advapi32.lib
RaiseException,new,,Y,kernel32.lib
ReadComm,dropped,,N,
ReadConsole,new,Ansi and Unicode,N,kernel32.lib
ReadConsoleInput,new,Ansi and Unicode,N,kernel32.lib
ReadConsoleOutput,new,Ansi and Unicode,N,kernel32.lib
ReadConsoleOutputAttribute,new,,N,kernel32.lib
ReadConsoleOutputCharacter,new,Ansi and Unicode,N,kernel32.lib
ReadEventLog,new,Ansi and Unicode,N,advapi32.lib
ReadEventLogEntry,new,,N,macro
ReadFile,new,,Y,kernel32.lib
ReadFileEx,new,,N,kernel32.lib
ReadPrinter,new,,N,winspool.lib
ReadProcessMemory,new,,Y,kernel32.lib
ReadSpooler,new,,N,macro
RealizePalette,widened,,Y,gdi32.lib
Rectangle,widened,,Y,gdi32.lib
RectInRegion,widened,,Y,gdi32.lib
RectVisible,widened,,Y,gdi32.lib
recv,new,,Y,wsock32.lib
recvfrom,new,,Y,wsock32.lib
RedrawWindow,widened,,Y,user32.lib
RegCloseKey,new,,Y,advapi32.lib
RegConnectRegistry,new,Ansi and Unicode,N,advapi32.lib
RegCreateKey,widened,Ansi and Unicode,Y,advapi32.lib
RegCreateKeyEx,new,Ansi and Unicode,N,advapi32.lib
RegDeleteKey,widened,Ansi and Unicode,Y,advapi32.lib
RegDeleteValue,new,Ansi and Unicode,N,advapi32.lib
RegEnumKey,widened,Ansi and Unicode,Y,advapi32.lib
RegEnumKeyEx,new,Ansi and Unicode,N,advapi32.lib
RegEnumValue,new,Ansi and Unicode,N,advapi32.lib
RegFlushKey,new,,N,advapi32.lib
RegGetKeySecurity,new,,N,advapi32.lib
RegisterClass,widened,Ansi and Unicode,Y,user32.lib
RegisterClipboardFormat,widened,Ansi and Unicode,Y,user32.lib
RegisterEventSource,new,Ansi and Unicode,N,advapi32.lib
RegisterHotKey,new,,N,user32.lib
RegisterServiceCtrlHandler,new,Ansi and Unicode,N,advapi32.lib
RegisterWindowMessage,widened,Ansi and Unicode,Y,user32.lib
RegLoadKey,new,Ansi and Unicode,N,advapi32.lib
RegNotifyChangeKeyValue,new,,N,advapi32.lib
RegOpenKey,widened,Ansi and Unicode,Y,advapi32.lib
RegOpenKeyEx,new,Ansi and Unicode,N,advapi32.lib
RegQueryInfoKey,new,Ansi and Unicode,N,advapi32.lib
RegQueryValue,widened,Ansi and Unicode,Y,advapi32.lib
RegQueryValueEx,new,Ansi and Unicode,N,advapi32.lib
RegReplaceKey,new,Ansi and Unicode,N,advapi32.lib
RegRestoreKey,new,Ansi and Unicode,N,advapi32.lib
RegSaveKey,new,Ansi and Unicode,N,advapi32.lib
RegSetKeySecurity,new,,N,advapi32.lib
RegSetValue,widened,Ansi and Unicode,Y,advapi32.lib
RegSetValueEx,new,Ansi and Unicode,N,advapi32.lib
RegUnLoadKey,new,Ansi and Unicode,N,advapi32.lib
ReleaseCapture,widened,,Y,user32.lib
ReleaseDC,widened,,Y,user32.lib
ReleaseMutex,new,,N,kernel32.lib
ReleaseSemaphore,new,,N,kernel32.lib
RemoveDirectory,new,Ansi and Unicode,Y,kernel32.lib
RemoveFontResource,changed,Ansi and Unicode,Y,gdi32.lib
RemoveMenu,widened,,Y,user32.lib
RemoveProp,widened,Ansi and Unicode,Y,user32.lib
ReplaceText,new,Ansi and Unicode,Y,comdlg32.lib
ReplyMessage,widened,,Y,user32.lib
ReportEvent,new,Ansi and Unicode,N,advapi32.lib
ResetDC,widened,Ansi and Unicode,Y,gdi32.lib
ResetEvent,new,,N,kernel32.lib
ResizePalette,widened,,Y,gdi32.lib
RestoreDC,widened,,Y,gdi32.lib
ResumeThread,new,,N,kernel32.lib
ReuseDDElParam,new,,Y,user32.lib
RevertToSelf,new,,N,advapi32.lib
RoundRect,widened,,Y,gdi32.lib
RpcBindingCopy,new,,N,rpcrt4.lib
RpcBindingFree,new,,N,rpcrt4.lib
RpcBindingFromStringBinding,new,Ansi and Unicode,N,rpcrt4.lib
RpcBindingInqAuthClient,new,Ansi and Unicode,N,rpcrt4.lib
RpcBindingInqAuthInfo,new,Ansi and Unicode,N,rpcrt4.lib
RpcBindingInqObject,new,,N,rpcrt4.lib
RpcBindingReset,new,,N,rpcrt4.lib
RpcBindingSetAuthInfo,new,Ansi and Unicode,N,rpcrt4.lib
RpcBindingSetObject,new,,N,rpcrt4.lib
RpcBindingToStringBinding,new,Ansi and Unicode,N,rpcrt4.lib
RpcBindingVectorFree,new,,N,rpcrt4.lib
RpcEpRegister,new,Ansi and Unicode,N,rpcrt4.lib
RpcEpRegisterNoReplace,new,Ansi and Unicode,N,rpcrt4.lib
RpcEpResolveBinding,new,,N,rpcrt4.lib
RpcEpUnregister,new,,N,rpcrt4.lib
RpcIfIdVectorFree,new,,N,rpcns4.lib
RpcIfInqId,new,,N,rpcrt4.lib
RpcImpersonateClient,new,,N,rpcrt4.lib
RpcMgmtEnableIdleCleanup,new,,N,rpcrt4.lib
RpcMgmtInqComTimeout,new,,N,rpcrt4.lib
RpcMgmtInqStats,new,,N,rpcrt4.lib
RpcMgmtIsServerListening,new,,N,rpcrt4.lib
RpcMgmtSetComTimeout,new,,N,rpcrt4.lib
RpcMgmtSetServerStackSize,new,,N,rpcrt4.lib
RpcMgmtStatsVectorFree,new,,N,rpcrt4.lib
RpcMgmtStopServerListening,new,,N,rpcrt4.lib
RpcMgmtWaitServerListen,new,,N,rpcrt4.lib
RpcNetworkInqProtseqs,new,Ansi and Unicode,N,rpcrt4.lib
RpcNetworkIsProtseqValid,new,Ansi and Unicode,N,rpcrt4.lib
RpcNsBindingExport,new,Ansi and Unicode,N,rpcns4.lib
RpcNsBindingImportBegin,new,Ansi and Unicode,N,rpcns4.lib
RpcNsBindingImportDone,new,,N,rpcns4.lib
RpcNsBindingImportNext,new,,N,rpcns4.lib
RpcNsBindingInqEntryName,new,Ansi and Unicode,N,rpcrt4.lib
RpcNsBindingLookupBegin,new,Ansi and Unicode,N,rpcns4.lib
RpcNsBindingLookupDone,new,,N,rpcns4.lib
RpcNsBindingLookupNext,new,,N,rpcns4.lib
RpcNsBindingSelect,new,,N,rpcns4.lib
RpcNsBindingUnexport,new,Ansi and Unicode,N,rpcns4.lib
RpcNsEntryExpandName,new,Ansi and Unicode,N,rpcns4.lib
RpcNsEntryObjectInqBegin,new,Ansi and Unicode,N,rpcns4.lib
RpcNsEntryObjectInqDone,new,,N,rpcns4.lib
RpcNsEntryObjectInqNext,new,,N,rpcns4.lib
RpcNsGroupDelete,new,Ansi and Unicode,N,rpcns4.lib
RpcNsGroupMbrAdd,new,Ansi and Unicode,N,rpcns4.lib
RpcNsGroupMbrInqBegin,new,Ansi and Unicode,N,rpcns4.lib
RpcNsGroupMbrInqDone,new,,N,rpcns4.lib
RpcNsGroupMbrInqNext,new,Ansi and Unicode,N,rpcns4.lib
RpcNsGroupMbrRemove,new,Ansi and Unicode,N,rpcns4.lib
RpcNsMgmtBindingUnexport,new,Ansi and Unicode,N,rpcns4.lib
RpcNsMgmtEntryCreate,new,Ansi and Unicode,N,rpcns4.lib
RpcNsMgmtEntryDelete,new,Ansi and Unicode,N,rpcns4.lib
RpcNsMgmtEntryInqIfIds,new,Ansi and Unicode,N,rpcns4.lib
RpcNsMgmtHandleSetExpAge,new,,N,rpcns4.lib
RpcNsMgmtInqExpAge,new,,N,rpcns4.lib
RpcNsMgmtSetExpAge,new,,N,rpcns4.lib
RpcNsProfileDelete,new,Ansi and Unicode,N,rpcns4.lib
RpcNsProfileEltAdd,new,Ansi and Unicode,N,rpcns4.lib
RpcNsProfileEltInqBegin,new,Ansi and Unicode,N,rpcns4.lib
RpcNsProfileEltInqDone,new,,N,rpcns4.lib
RpcNsProfileEltInqNext,new,Ansi and Unicode,N,rpcns4.lib
RpcNsProfileEltRemove,new,Ansi and Unicode,N,rpcns4.lib
RpcObjectInqType,new,,N,rpcrt4.lib
RpcObjectSetInqFn,new,,N,rpcrt4.lib
RpcObjectSetType,new,,N,rpcrt4.lib
RpcProtseqVectorFree,new,Ansi and Unicode,N,rpcrt4.lib
RpcRaiseException,new,,N,rpcrt4.lib
RpcRevertToSelf,new,,N,rpcrt4.lib
RpcServerInqBindings,new,,N,rpcrt4.lib
RpcServerInqIf,new,,N,rpcrt4.lib
RpcServerListen,new,,N,rpcrt4.lib
RpcServerRegisterAuthInfo,new,Ansi and Unicode,N,rpcrt4.lib
RpcServerRegisterIf,new,,N,rpcrt4.lib
RpcServerUnregisterIf,new,,N,rpcrt4.lib
RpcServerUseAllProtseqs,new,,N,rpcrt4.lib
RpcServerUseAllProtseqsIf,new,,N,rpcrt4.lib
RpcServerUseProtseq,new,Ansi and Unicode,N,rpcrt4.lib
RpcServerUseProtseqEp,new,Ansi and Unicode,N,rpcrt4.lib
RpcServerUseProtseqIf,new,Ansi and Unicode,N,rpcrt4.lib
RpcSsDestroyClientContext,new,,N,rpcrt4.lib
RpcStringBindingCompose,new,Ansi and Unicode,N,rpcrt4.lib
RpcStringBindingParse,new,Ansi and Unicode,N,rpcrt4.lib
RpcStringFree,new,Ansi and Unicode,N,rpcrt4.lib
SaveDC,widened,,Y,gdi32.lib
ScaleViewportExt,dropped,,N,
ScaleViewportExtEx,widened,,Y,gdi32.lib
ScaleWindowExt,dropped,,N,
ScaleWindowExtEx,widened,,Y,gdi32.lib
ScheduleJob,new,,N,winspool.lib
ScreenToClient,widened,,Y,user32.lib
ScrollConsoleScreenBuffer,new,Ansi and Unicode,N,kernel32.lib
ScrollDC,widened,,Y,user32.lib
ScrollWindow,widened,,Y,user32.lib
ScrollWindowEx,widened,,Y,user32.lib
SearchPath,new,Ansi and Unicode,Y,kernel32.lib
select,new,,Y,wsock32.lib
SelectClipPath,new,,N,gdi32.lib
SelectClipRgn,widened,,Y,gdi32.lib
SelectPalette,widened,,Y,gdi32.lib
SelfRelativeToAbsoluteSD,new,,N,macro
send,new,,Y,wsock32.lib
SendDlgItemMessage,widened,Ansi and Unicode,Y,user32.lib
SendMessage,widened,Ansi and Unicode,Y,user32.lib
SendMessageCallback,new,Ansi and Unicode,N,user32.lib
SendMessageTimeout,new,Ansi and Unicode,N,user32.lib
SendNotifyMessage,widened,Ansi and Unicode,N,user32.lib
sendto,new,,Y,wsock32.lib
SetAbortProc,widened,,Y,gdi32.lib
SetAclInformation,new,,N,advapi32.lib
SetActiveWindow,widened,,Y,user32.lib
SetArcDirection,new,,N,gdi32.lib
SetBitmapBits,widened,,Y,gdi32.lib
SetBitmapDimension,dropped,,N,
SetBitmapDimensionEx,widened,,Y,gdi32.lib
SetBkColor,widened,,Y,gdi32.lib
SetBkMode,widened,,Y,gdi32.lib
SetBoundsRect,widened,,Y,gdi32.lib
SetBrushOrg,widened,,Y,macro
SetBrushOrgEx,new,,Y,gdi32.lib
SetCapture,widened,,Y,user32.lib
SetCaretBlinkTime,widened,,Y,user32.lib
SetCaretPos,widened,,Y,user32.lib
SetClassLong,widened,Ansi and Unicode,Y,user32.lib
SetClassWord,changed,,Y,user32.lib
SetClipboardData,widened,,Y,user32.lib
SetClipboardViewer,widened,,Y,user32.lib
SetColorAdjustment,new,,N,gdi32.lib
SetCommBreak,new,,N,kernel32.lib
SetCommConfig,new,,N,macro
SetCommMask,new,,N,kernel32.lib
SetCommState,new,,N,kernel32.lib
SetCommTimeouts,new,,N,kernel32.lib
SetComputerName,new,Ansi and Unicode,N,kernel32.lib
SetConsoleActiveScreenBuffer,new,,N,kernel32.lib
SetConsoleCP,new,,N,kernel32.lib
SetConsoleCtrlHandler,new,,N,kernel32.lib
SetConsoleCursorInfo,new,,N,kernel32.lib
SetConsoleCursorPosition,new,,N,kernel32.lib
SetConsoleMode,new,,N,kernel32.lib
SetConsoleOutputCP,new,,N,kernel32.lib
SetConsoleScreenBufferSize,new,,N,kernel32.lib
SetConsoleTextAttribute,new,,N,kernel32.lib
SetConsoleTitle,new,Ansi and Unicode,N,kernel32.lib
SetConsoleWindowInfo,new,,N,kernel32.lib
SetConvertHook,widened,,N,macro
SetConvertParams,widened,,N,macro
SetCurrentDirectory,new,Ansi and Unicode,Y,kernel32.lib
SetCursor,widened,,Y,user32.lib
SetCursorPos,widened,,Y,user32.lib
SetDebugErrorLevel,new,,N,user32.lib
SetDeskWallpaper,new,,N,user32.lib
SetDIBits,widened,,Y,gdi32.lib
SetDIBitsToDevice,widened,,Y,gdi32.lib
SetDlgItemInt,widened,,Y,user32.lib
SetDlgItemText,widened,Ansi and Unicode,Y,user32.lib
SetDoubleClickTime,widened,,Y,user32.lib
SetEndOfFile,new,,Y,kernel32.lib
SetEnhMetaFileBits,new,,N,gdi32.lib
SetEnvironment,dropped,,N,gdi32.lib
SetEnvironmentVariable,new,Ansi and Unicode,Y,kernel32.lib
SetErrorMode,widened,,Y,kernel32.lib
SetEvent,new,,N,kernel32.lib
SetFileAttributes,new,Ansi and Unicode,Y,kernel32.lib
SetFilePointer,new,,Y,kernel32.lib
SetFileSecurity,new,Ansi and Unicode,N,advapi32.lib
SetFileTime,new,,Y,kernel32.lib
SetFlat,new,,N,macro
SetFocus,widened,,Y,user32.lib
SetFontMapperControls,new,,N,macro
SetForegroundWindow,new,,N,user32.lib
SetForm,new,Ansi and Unicode,N,winspool.lib
SetGraphicsMode,new,,N,gdi32.lib
SetHandleCount,widened,,Y,kernel32.lib
SetJob,new,Ansi and Unicode,N,winspool.lib
SetKernelObjectSecurity,new,,N,advapi32.lib
SetKeyboardState,widened,,Y,user32.lib
SetLastError,new,,Y,kernel32.lib
SetLastErrorEx,new,,Y,user32.lib
SetLocalTime,new,,N,kernel32.lib
SetMailslotInfo,new,,N,kernel32.lib
SetMapMode,widened,,Y,gdi32.lib
SetMapperFlags,widened,,Y,gdi32.lib
SetMenu,widened,,Y,user32.lib
SetMenuItemBitmaps,widened,,Y,user32.lib
SetMessageQueue,widened,,Y,user32.lib
SetMetaFileBits,dropped,,N,
SetMetaFileBitsEx,widened,,Y,gdi32.lib
SetMetaRgn,new,,N,gdi32.lib
SetMiterLimit,new,,N,gdi32.lib
SetNamedPipeHandleState,new,,N,kernel32.lib
SetObjectSecurity,new,,N,macro
SetPaletteEntries,widened,,Y,gdi32.lib
SetParent,widened,,Y,user32.lib
SetPixelV,new,,N,gdi32.lib
SetPolyFillMode,widened,,Y,gdi32.lib
SetPrinter,new,Ansi and Unicode,N,winspool.lib
SetPrinterData,new,Ansi and Unicode,N,winspool.lib
SetPriorityClass,new,,N,kernel32.lib
SetPrivateObjectSecurity,new,,N,advapi32.lib
SetProcessShutdownParameters,new,,N,kernel32.lib
SetProcessWindowStation,new,,N,user32.lib
SetProp,widened,Ansi and Unicode,Y,user32.lib
SetQueueMsg,new,,N,macro
SetRect,widened,,Y,user32.lib
SetRectEmpty,widened,,Y,user32.lib
SetRectRgn,widened,,Y,gdi32.lib
SetResourceHandler,dropped,,N,
SetROP2,widened,,Y,gdi32.lib
SetScrollPos,widened,,Y,user32.lib
SetScrollRange,widened,,Y,user32.lib
SetSecurityDescriptorDacl,new,,N,advapi32.lib
SetSecurityDescriptorGroup,new,,N,advapi32.lib
SetSecurityDescriptorOwner,new,,N,advapi32.lib
SetSecurityDescriptorSacl,new,,N,advapi32.lib
SetServerInfoPointer,new,,N,user32.lib
SetServiceObjectSecurity,new,,N,advapi32.lib
SetServiceStatus,new,,N,advapi32.lib
setsockopt,new,,Y,wsock32.lib
SetSoundNoise,dropped,,N,
SetStdHandle,new,,Y,kernel32.lib
SetStretchBltMode,widened,,Y,gdi32.lib
SetSwapAreaSize,widened,,Y,macro
SetSysColors,widened,,Y,user32.lib
SetSysModalWindow,widened,,Y,macro
SetSystemPaletteUse,widened,,Y,gdi32.lib
SetSystemTime,new,,Y,kernel32.lib
SetTapeParameters,new,,N,kernel32.lib
SetTapePosition,new,,N,kernel32.lib
SetTextAlign,widened,,Y,gdi32.lib
SetTextCharacterExtra,widened,,Y,gdi32.lib
SetTextColor,widened,,Y,gdi32.lib
SetTextJustification,widened,,Y,gdi32.lib
SetThreadContext,new,,Y,kernel32.lib
SetThreadDesktop,new,,N,user32.lib
SetThreadLocale,new,,N,kernel32.lib
SetThreadPriority,new,,N,kernel32.lib
SetTimer,widened,,Y,user32.lib
SetTimeZoneInformation,new,,N,kernel32.lib
SetTokenInformation,new,,N,advapi32.lib
SetupComm,new,,N,kernel32.lib
SetUnhandledExceptionFilter,new,,Y,kernel32.lib
SetUserObjectSecurity,new,,N,user32.lib
SetViewportExt,dropped,,N,
SetViewportExtEx,widened,,Y,gdi32.lib
SetViewportOrg,dropped,,N,
SetViewportOrgEx,widened,,Y,gdi32.lib
SetVoiceAccent,dropped,,N,
SetVoiceEnvelope,dropped,,N,
SetVoiceNote,dropped,,N,
SetVoiceQueueSize,dropped,,N,
SetVoiceSound,dropped,,N,
SetVoiceThreshold,dropped,,N,
SetVolumeLabel,new,Ansi and Unicode,N,kernel32.lib
SetWindowExt,dropped,,N,
SetWindowExtEx,widened,,Y,gdi32.lib
SetWindowLong,widened,Ansi and Unicode,Y,user32.lib
SetWindowOrg,dropped,,N,
SetWindowOrgEx,widened,,Y,gdi32.lib
SetWindowPlacement,widened,,Y,user32.lib
SetWindowPos,widened,,Y,user32.lib
SetWindowsHook,widened,Ansi and Unicode,Y,user32.lib
SetWindowsHookEx,widened,Ansi and Unicode,Y,user32.lib
SetWindowText,widened,Ansi and Unicode,Y,user32.lib
SetWindowWord,changed,,Y,user32.lib
SetWinMetaFileBits,new,,N,gdi32.lib
SetWorldTransform,new,,N,gdi32.lib
ShellAbout,new,Ansi and Unicode,Y,shell32.lib
ShellExecute,widened,Ansi and Unicode,Y,shell32.lib
short_array_from_ndr,new,,N,rpcrt4.lib
short_from_ndr,new,,N,rpcrt4.lib
short_from_ndr_temp,new,,N,rpcrt4.lib
ShowCaret,widened,,Y,user32.lib
ShowCursor,widened,,Y,user32.lib
ShowOwnedPopups,widened,,Y,user32.lib
ShowScrollBar,widened,,Y,user32.lib
ShowWindow,widened,,Y,user32.lib
shutdown,new,,Y,wsock32.lib
SizeofResource,widened,,Y,kernel32.lib
Sleep,new,,Y,kernel32.lib
SleepEx,new,,N,kernel32.lib
sndPlaySound,widened,Ansi and Unicode,Y,winmm.lib
socket,new,,Y,wsock32.lib
StackTraceCSIPFirst,dropped,,N,
StackTraceFirst,dropped,,N,
StackTraceNext,dropped,,N,
StartDoc,widened,Ansi and Unicode,Y,gdi32.lib
StartDocPrinter,new,Ansi and Unicode,N,winspool.lib
StartDocSpooler,new,,N,macro
StartFrameSpooler,new,,N,macro
StartPage,widened,,Y,gdi32.lib
StartPagePrinter,new,,N,winspool.lib
StartService,new,Ansi and Unicode,N,advapi32.lib
StartServiceCtrlDispatcher,new,Ansi and Unicode,N,advapi32.lib
StartSound,dropped,,N,
StopSound,dropped,,N,
StretchBlt,widened,,Y,gdi32.lib
StretchDIBits,widened,,Y,gdi32.lib
StrokeAndFillPath,new,,N,gdi32.lib
StrokePath,new,,N,gdi32.lib
SubtractRect,widened,,Y,user32.lib
SuspendThread,new,,N,kernel32.lib
SwapMouseButton,widened,,Y,user32.lib
SwapRecording,dropped,,N,
SwitchDesktop,new,,N,user32.lib
SwitchStackBack,dropped,,N,
SwitchStackTo,dropped,,N,
SyncAllVoices,dropped,,N,
SystemHeapInfo,dropped,,N,
SystemParametersInfo,widened,Ansi and Unicode,Y,user32.lib
SystemTimeToFileTime,new,,Y,kernel32.lib
TabbedTextOut,widened,Ansi and Unicode,Y,user32.lib
TaskFindHandle,dropped,,N,
TaskFirst,dropped,,N,
TaskGetCSIP,dropped,,N,
TaskNext,dropped,,N,
TaskSetCSIP,dropped,,N,
TaskSwitch,dropped,,N,
TerminateApp,dropped,,N,
TerminateProcess,new,,N,kernel32.lib
TerminateThread,new,,N,kernel32.lib
TextOut,widened,Ansi and Unicode,Y,gdi32.lib
Throw,dropped,,N,
TileChildWindows,new,,N,user32.lib
timeBeginPeriod,widened,,Y,winmm.lib
timeEndPeriod,widened,,Y,winmm.lib
timeGetDevCaps,widened,,Y,winmm.lib
timeGetSystemTime,widened,,Y,winmm.lib
timeGetTime,widened,,Y,winmm.lib
timeKillEvent,widened,,N,winmm.lib
TimerCount,widened,,N,macro
TimerProc,widened,,N,macro
timeSetEvent,widened,,N,winmm.lib
TlsAlloc,new,,N,kernel32.lib
TlsFree,new,,Y,kernel32.lib
TlsGetValue,new,,Y,kernel32.lib
TlsSetValue,new,,Y,kernel32.lib
ToAscii,new,,Y,user32.lib
ToUnicode,new,,N,user32.lib
TowerConstruct,new,,N,rpcrt4.lib
TowerExplode,new,,N,rpcrt4.lib
TrackPopupMenu,widened,,Y,user32.lib
TransactNamedPipe,new,,N,kernel32.lib
TranslateAccelerator,widened,Ansi and Unicode,Y,user32.lib
TranslateMDISysAccel,widened,,Y,user32.lib
TranslateMessage,widened,,Y,user32.lib
TranslateMessageEx,new,,N,user32.lib
TransmitCommChar,new,,N,kernel32.lib
tree_into_ndr,new,,N,rpcrt4.lib
tree_peek_ndr,new,,N,rpcrt4.lib
tree_size_ndr,new,,N,rpcrt4.lib
UnAllocDiskSpace,dropped,,N,
UnAllocFileHandles,dropped,,N,
UngetCommChar,dropped,,N,
UnhandledExceptionFilter,new,,Y,kernel32.lib
UnhookWindowsHook,widened,,Y,user32.lib
UnhookWindowsHookEx,widened,,Y,user32.lib
UnionRect,widened,,Y,user32.lib
UnloadKeyboardLayout,new,,N,user32.lib
UnLockData,dropped,,N,
UnlockFile,new,,Y,kernel32.lib
UnlockFileEx,new,,N,kernel32.lib
UnlockResource,widened,,Y,macro
UnlockSegment,widened,,Y,macro
UnlockServiceDatabase,new,,N,advapi32.lib
UnmapViewOfFile,new,,Y,kernel32.lib
UnpackDDElParam,new,,Y,user32.lib
UnrealizeObject,widened,,Y,gdi32.lib
UnregisterClass,widened,Ansi and Unicode,Y,user32.lib
UnregisterHotKey,new,,N,user32.lib
UpdateColors,widened,,Y,gdi32.lib
